cycle,state,Candidateidentifier,RaceID,VotePercentage,year,Republican,Democrat,experienced,weightexperience,pvi,GenericBallotSept,Incumbent,PercentageRaised
1998,Nevada,1998NVReid,19982802,47.87856536,1998,0,1,1,4,-4.143118816,53.97898989,1,53.38908529
1998,Vermont,1998VTLeahy,19984502,72.2154217,1998,0,1,1,4,8.450551111,53.97898989,1,100
1998,Oregon,1998ORWyden,19983702,61.05361947,1998,0,1,1,4,-0.038374694,53.97898989,1,84.93396627
1998,North Carolina,1998NCEdwards,19983302,51.15128497,1998,0,1,0,1,-7.258162599,53.97898989,-1,29.92127731
1998,Ohio,1998OHVoinovich,19983502,56.45971875,1998,1,0,1,3,-1.133120713,53.97898989,0,71.57543232
1998,Oklahoma,1998OKNickles,19983602,66.38052466,1998,1,0,1,4,-9.132389774,53.97898989,1,99.58083425
1998,Kentucky,1998KYBaesler,19981702,49.15698603,1998,0,1,1,3,-4.201305252,53.97898989,0,53.2125148
1998,South Carolina,1998SCHollings,19984002,52.67768473,1998,0,1,1,4,-7.95208276,53.97898989,1,65.56040753
1998,Utah,1998UTBennett,19984402,63.98186333,1998,1,0,1,4,-16.74705914,53.97898989,1,77.91367842
1998,Vermont,1998VTTuttle,19984502,22.44996169,1998,1,0,0,1,8.450551111,53.97898989,-1,0
1998,Washington,1998WASmith,19984702,41.58600119,1998,1,0,1,3,2.464912098,53.97898989,-1,55.61243494
1998,Wisconsin,1998WIFeingold,19984902,50.54752402,1998,0,1,1,4,1.186652301,53.97898989,1,49.54811869
1998,California,1998CAFong,19980502,43.01107896,1998,1,0,1,3,2.486031348,53.97898989,-1,47.71283181
1998,Maryland,1998MDMikulski,19982002,70.50397128,1998,0,1,1,4,3.90556482,53.97898989,1,99.63950045
1998,South Dakota,1998SDSchmidt,19984102,36.40862078,1998,1,0,0,1,-6.662934825,53.97898989,-1,10.73794363
1998,Louisiana,1998LABreaux,19981802,64.02439213,1998,0,1,1,4,1.832943866,53.97898989,1,86.247358
1998,Alabama,1998ALShelby,19980102,63.24183067,1998,1,0,1,4,-8.46110904,53.97898989,1,99.38582382
1998,Colorado,1998COLamm,19980602,35.01670767,1998,0,1,0,1,-5.489576788,53.97898989,-1,49.59752227
1998,Idaho,1998IDMauk,19981202,28.39301486,1998,0,1,0,1,-15.52499975,53.97898989,0,18.34291505
1998,Oklahoma,1998OKCarroll,19983602,31.27764731,1998,0,1,0,1,-9.132389774,53.97898989,-1,0.419165745
1998,Utah,1998UTLeckman,19984402,32.97010157,1998,0,1,0,1,-16.74705914,53.97898989,-1,22.08632158
1998,Colorado,1998COCampbell,19980602,62.48855704,1998,1,0,1,4,-5.489576788,53.97898989,1,50.40247773
1998,South Dakota,1998SDDaschle,19984102,62.14313783,1998,0,1,1,4,-6.662934825,53.97898989,1,89.26205637
1998,Idaho,1998IDCrapo,19981202,69.53571636,1998,1,0,1,3,-15.52499975,53.97898989,0,81.65708495
1998,Maryland,1998MDPierpont,19982002,29.49602872,1998,1,0,0,1,3.90556482,53.97898989,-1,0.360499549
1998,Kansas,1998KSBrownback,19981602,65.26615844,1998,1,0,1,4,-14.80565199,53.97898989,1,97.64523849
2000,Pennsylvania,2000PASantorum,20003800,52.4117813,2000,1,0,1,4,0.430016027,51.76325133,1,70.8019077
2000,Missouri,2000MOAshcroft,20002500,48.39341019,2000,1,0,1,4,-1.182309363,51.76325133,1,48.06019614
2000,Tennessee,2000TNFrist,20004200,65.09569312,2000,1,0,1,4,-3.442875062,51.76325133,1,96.77270248
2000,Michigan,2000MIStabenow,20002200,49.47475637,2000,0,1,1,3,2.594646897,51.76325133,-1,42.82421782
2000,Massachusetts,2000MAKennedy,20002100,72.68906141,2000,0,1,1,4,13.9051458,51.76325133,1,118.989648
2000,Virginia,2000VARobb,20004600,47.68026057,2000,0,1,1,4,-5.78731635,51.76325133,1,35.29633315
2000,Vermont,2000VTFlanagan,20004500,25.42530329,2000,0,1,0,1,8.450551111,51.76325133,-1,53.79731642
2000,Minnesota,2000MNDayton,20002300,48.83419025,2000,0,1,0,1,4.646772932,51.76325133,-1,5.658919507
2000,Georgia,2000GAMiller,20001002,58.19297653,2000,0,1,1,4,-5.360454246,51.76325133,0,66.35863068
2000,Ohio,2000OHDeWine,20003500,59.89790069,2000,1,0,1,4,-1.133120713,51.76325133,1,91.74924417
2000,California,2000CAFeinstein,20000500,55.8427857,2000,0,1,1,4,2.486031348,51.76325133,1,68.8002238
2000,Nebraska,2000NEStenberg,20002700,48.81591681,2000,1,0,1,3,-15.28345319,51.76325133,0,47.35012129
2000,Michigan,2000MIAbraham,20002200,47.86093479,2000,1,0,1,4,2.594646897,51.76325133,1,57.17578218
2000,Massachusetts,2000MARobinson,20002100,12.86213848,2000,1,0,0,1,13.9051458,51.76325133,-1,0.164593895
2000,Missouri,2000MOCarnahan,20002500,50.46659321,2000,0,1,1,3,-1.182309363,51.76325133,-1,51.93980386
2000,Florida,2000FLNelson,20000900,51.04361119,2000,0,1,1,3,-1.575657054,51.76325133,0,42.68872658
2000,New York,2000NYLazio,20003200,43.00588849,2000,1,0,0,1,11.28868836,51.76325133,0,59.73208446
2000,Washington,2000WAGorton,20004700,48.63972594,2000,1,0,1,4,2.464912098,51.76325133,1,77.63359371
2000,Maryland,2000MDRappaport,20002000,36.73423056,2000,1,0,0,1,3.90556482,51.76325133,-1,9.400311797
2000,Georgia,2000GAMattingly,20001002,37.90294719,2000,1,0,0,1,-5.360454246,51.76325133,0,33.64136932
2000,Nevada,2000NVBernstein,20002800,39.69346106,2000,0,1,0,1,-4.143118816,51.76325133,0,26.78908257
2000,North Dakota,2000NDSand,20003400,38.62745575,2000,1,0,0,1,-8.641052387,51.76325133,-1,30.1014622
2000,Minnesota,2000MNGrams,20002300,43.29263656,2000,1,0,1,4,4.646772932,51.76325133,1,94.34108049
2000,Washington,2000WACantwell,20004700,48.73028493,2000,0,1,1,3,2.464912098,51.76325133,-1,22.36640629
2000,Mississippi,2000MSLott,20002400,65.87989265,2000,1,0,1,4,-7.479896616,51.76325133,1,99.22414971
2000,New York,2000NYClinton,20003200,55.27137149,2000,0,1,0,1,11.28868836,51.76325133,0,40.26791554
2000,Indiana,2000INJohnson,20001400,31.85111567,2000,0,1,0,1,-7.876549218,51.76325133,-1,27.84111507
2000,Tennessee,2000TNClark,20004200,32.20718724,2000,0,1,0,1,-3.442875062,51.76325133,-1,3.227297522
2000,Pennsylvania,2000PAKlink,20003800,45.50535698,2000,0,1,0,1,0.430016027,51.76325133,-1,29.1980923
2000,Maryland,2000MDSarbanes,20002000,63.17809151,2000,0,1,1,4,3.90556482,51.76325133,1,90.5996882
2000,Delaware,2000DECarper,20000800,55.52188418,2000,0,1,1,4,3.889503721,51.76325133,-1,45.69020349
2000,Florida,2000FLMcCollum,20000900,46.19211639,2000,1,0,1,3,-1.575657054,51.76325133,0,57.31127342
2000,Ohio,2000OHCeleste,20003500,35.8731629,2000,0,1,0,1,-1.133120713,51.76325133,-1,8.250755827
2000,Maine,2000MELawrence,20001900,31.0587016,2000,0,1,1,2,7.930434229,51.76325133,-1,30.89067394
2000,California,2000CACampbell,20000500,36.58691854,2000,1,0,1,3,2.486031348,51.76325133,-1,31.1997762
2000,Nebraska,2000NENelson,20002700,50.9992056,2000,0,1,1,4,-15.28345319,51.76325133,0,52.64987871
2000,Montana,2000MTBurns,20002600,50.55429894,2000,1,0,1,4,-6.417773955,51.76325133,1,66.89965982
2000,Texas,2000TXKelly,20004300,32.34710161,2000,0,1,0,1,-7.392680325,51.76325133,-1,0
2000,New Mexico,2000NMRedmond,20003100,38.25395318,2000,1,0,1,3,-0.710194885,51.76325133,-1,29.88586941
2000,Massachusetts,2000MAHowell,20002100,11.88188134,2000,0,0,0,1,13.9051458,51.76325133,-1,18.07626345
2000,Nevada,2000NVEnsign,20002800,55.09154519,2000,1,0,1,3,-4.143118816,51.76325133,0,73.21091743
2000,North Dakota,2000NDConrad,20003400,61.37254425,2000,0,1,1,4,-8.641052387,51.76325133,1,69.8985378
2000,Indiana,2000INLugar,20001400,66.5643301,2000,1,0,1,4,-7.876549218,51.76325133,1,72.15888493
2000,Vermont,2000VTJeffords,20004500,65.55736568,2000,1,0,1,4,8.450551111,51.76325133,1,46.20268358
2000,New Mexico,2000NMBingaman,20003100,61.70109546,2000,0,1,1,4,-0.710194885,51.76325133,1,70.11413059
2000,Utah,2000UTHatch,20004400,65.5840427,2000,1,0,1,4,-16.74705914,51.76325133,1,90.96660832
2000,Utah,2000UTHowell,20004400,31.51458223,2000,0,1,1,2,-16.74705914,51.76325133,-1,9.03339168
2000,Connecticut,2000CTGiordano,20000700,34.17145786,2000,1,0,0,1,5.63293974,51.76325133,-1,17.29753135
2000,Mississippi,2000MSBrown,20002400,31.59401455,2000,0,1,0,1,-7.479896616,51.76325133,-1,0.775850292
2000,Rhode Island,2000RIWeygand,20003900,41.12587061,2000,0,1,1,3,14.27456359,51.76325133,0,47.64612739
2000,Connecticut,2000CTLieberman,20000700,63.21411222,2000,0,1,1,4,5.63293974,51.76325133,1,82.70246865
2000,Virginia,2000VAAllen,20004600,52.25543455,2000,1,0,0,1,-5.78731635,51.76325133,-1,64.70366685
2000,Rhode Island,2000RIChafee,20003900,56.84979964,2000,1,0,1,4,14.27456359,51.76325133,0,52.35387261
2000,Montana,2000MTSchweitzer,20002600,47.23749456,2000,0,1,0,1,-6.417773955,51.76325133,-1,33.10034018
2000,Delaware,2000DERoth,20000800,43.6952819,2000,1,0,1,4,3.889503721,51.76325133,1,54.30979651
2000,Wisconsin,2000WIGillespie,20004900,37.03595512,2000,1,0,0,1,1.186652301,51.76325133,-1,87.11465946
2000,Wisconsin,2000WIKohl,20004900,61.54279211,2000,0,1,1,4,1.186652301,51.76325133,1,12.88534054
2000,Texas,2000TXHutchison,20004300,65.03612117,2000,1,0,1,4,-7.392680325,51.76325133,1,100
2000,New Jersey,2000NJFranks,20003000,47.09635894,2000,1,0,1,3,5.238337242,51.76325133,0,63.60054025
2000,Maine,2000MESnowe,20001900,68.9412984,2000,1,0,1,4,7.930434229,51.76325133,1,69.10932606
2000,New Jersey,2000NJCorzine,20003000,50.11294369,2000,0,1,0,1,5.238337242,51.76325133,0,36.39945975
2000,Wyoming,2000WYLogan,20005000,22.03838827,2000,0,1,0,1,-12.21453734,51.76325133,-1,0.550051419
2000,Wyoming,2000WYThomas,20005000,73.77269387,2000,1,0,1,4,-12.21453734,51.76325133,1,99.44994858
2002,Minnesota,2002MNColeman,20022302,49.52886027,2002,1,0,1,3,1.025076711,51.19860409,0,75.17728622
2002,Tennessee,2002TNAlexander,20024202,54.27475659,2002,1,0,1,4,-2.230799131,51.19860409,0,72.0113095
2002,South Dakota,2002SDJohnson,20024100,49.62282376,2002,0,1,1,4,-11.88357394,51.19860409,1,48.30691895
2002,Maine,2002MEPingree,20021902,41.56435247,2002,0,1,1,2,2.485978324,51.19860409,-1,60.50160425
2002,Colorado,2002COStrickland,20020600,45.76924218,2002,0,1,0,1,-4.752802791,51.19860409,-1,62.40295274
2002,Oklahoma,2002OKWalters,20023600,36.30992592,2002,0,1,1,4,-11.34453806,51.19860409,-1,49.46326528
2002,Georgia,2002GAChambliss,20021000,52.73429271,2002,1,0,1,3,-6.250598147,51.19860409,-1,46.40365277
2002,New Hampshire,2002NHShaheen,20022900,46.40164604,2002,0,1,1,4,-0.934272052,51.19860409,0,72.42346402
2002,Maine,2002MECollins,20021902,58.43564753,2002,1,0,1,4,2.485978324,51.19860409,1,39.49839575
2002,North Carolina,2002NCBowles,20023300,44.95502494,2002,0,1,0,1,-6.729713862,51.19860409,0,31.95319559
2002,New Jersey,2002NJForrester,20023002,43.94761157,2002,1,0,0,1,7.949128407,51.19860409,0,63.90866261
2002,New Hampshire,2002NHSununu,20022900,50.8188802,2002,1,0,1,3,-0.934272052,51.19860409,0,27.57653598
2002,Missouri,2002MOTalent,20022500,49.79878783,2002,1,0,1,3,-1.977755578,51.19860409,0,38.10339816
2002,Nebraska,2002NEHagel,20022702,82.76216794,2002,1,0,1,4,-15.44818114,51.19860409,1,100
2002,North Carolina,2002NCDole,20023300,53.56358001,2002,1,0,0,1,-6.729713862,51.19860409,0,68.04680441
2002,Illinois,2002ILDurkin,20021300,38.02006452,2002,1,0,1,2,5.919465017,51.19860409,-1,15.92823989
2002,Alabama,2002ALParker,20020100,39.82770433,2002,0,1,0,1,-7.85212658,51.19860409,-1,19.20077371
2002,Alabama,2002ALSessions,20020100,58.57705301,2002,1,0,1,4,-7.85212658,51.19860409,1,80.79922629
2002,Arkansas,2002ARHutchinson,20020400,46.10347045,2002,1,0,1,4,-3.069298552,51.19860409,1,45.65078042
2002,Texas,2002TXKirk,20024302,43.32638017,2002,0,1,1,3,-11.22299428,51.19860409,0,49.25424325
2002,Tennessee,2002TNClement,20024202,44.34277204,2002,0,1,1,3,-2.230799131,51.19860409,0,27.9886905
2002,Texas,2002TXCornyn,20024302,55.29987514,2002,1,0,1,3,-11.22299428,51.19860409,0,50.74575675
2002,New Jersey,2002NJLautenberg,20023002,53.87630621,2002,0,1,1,4,7.949128407,51.19860409,0,36.09133739
2002,South Carolina,2002SCGraham,20024000,54.40057011,2002,1,0,1,3,-8.408990723,51.19860409,0,59.84002189
2002,Montana,2002MTTaylor,20022602,31.73024803,2002,1,0,1,2,-13.92506578,51.19860409,-1,14.03808431
2002,Iowa,2002IAGanske,20021500,43.77899958,2002,1,0,1,3,-0.099577479,51.19860409,-1,43.25442098
2002,Idaho,2002IDBlinken,20021200,32.54851375,2002,0,1,0,1,-21.11189214,51.19860409,-1,23.15792913
2002,Arkansas,2002ARPryor,20020400,53.89652955,2002,0,1,1,3,-3.069298552,51.19860409,-1,54.34921958
2002,Minnesota,2002MNMondale,20022302,47.33556015,2002,0,1,1,4,1.025076711,51.19860409,0,24.82271378
2002,Iowa,2002IAHarkin,20021500,54.17765071,2002,0,1,1,4,-0.099577479,51.19860409,1,56.74557902
2002,Oregon,2002ORBradbury,20023700,39.60619339,2002,0,1,1,3,-0.029590606,51.19860409,-1,35.74676718
2002,Nebraska,2002NEMatulka,20022702,14.6371328,2002,0,1,0,1,-15.44818114,51.19860409,-1,0
2002,Colorado,2002COAllard,20020600,50.69572242,2002,1,0,1,4,-4.752802791,51.19860409,1,37.59704726
2002,South Dakota,2002SDThune,20024100,49.46756818,2002,1,0,1,3,-11.88357394,51.19860409,-1,51.69308105
2002,Georgia,2002GACleland,20021000,45.89585372,2002,0,1,1,4,-6.250598147,51.19860409,1,53.59634723
2002,South Carolina,2002SCSanders,20024000,44.18694263,2002,0,1,0,1,-8.408990723,51.19860409,0,40.15997811
2002,Montana,2002MTBaucus,20022602,62.735004,2002,0,1,1,4,-13.92506578,51.19860409,1,85.96191569
2002,Michigan,2002MIRaczkowski,20022202,37.8854672,2002,1,0,1,2,2.373126935,51.19860409,-1,21.91728854
2002,Illinois,2002ILDurbin,20021300,60.33426722,2002,0,1,1,4,5.919465017,51.19860409,1,84.07176011
2002,Michigan,2002MILevin,20022202,60.60850283,2002,0,1,1,4,2.373126935,51.19860409,1,78.08271146
2002,Idaho,2002IDCraig,20021200,65.16189199,2002,1,0,1,4,-21.11189214,51.19860409,1,76.84207087
2002,Missouri,2002MOCarnahan,20022500,48.66682289,2002,0,1,1,4,-1.977755578,51.19860409,0,61.89660184
2002,Oregon,2002ORSmith,20023700,56.20858556,2002,1,0,1,4,-0.029590606,51.19860409,1,64.25323282
2002,Oklahoma,2002OKInhofe,20023600,57.30216491,2002,1,0,1,4,-11.34453806,51.19860409,1,50.53673472
2002,New Mexico,2002NMTristani,20023102,34.97310382,2002,0,1,0,1,-0.233606744,51.19860409,-1,11.56720424
2002,New Mexico,2002NMDomenici,20023102,65.02689618,2002,1,0,1,4,-0.233606744,51.19860409,1,88.43279576
2002,Rhode Island,2002RITingle,20023902,21.56408342,2002,1,0,0,1,15.38630283,51.19860409,-1,0
2002,Rhode Island,2002RIReed,20023902,78.35599361,2002,0,1,1,4,15.38630283,51.19860409,1,100
2004,Louisiana,2004LAJohn,20041802,29.33623224,2004,0,1,1,3,-4.201094359,50.92785496,0,38.70916659
2004,Florida,2004FLCastor,20040902,48.32102585,2004,0,1,1,2,-0.270053296,50.92785496,0,62.38171485
2004,Florida,2004FLMartinez,20040902,49.43359892,2004,1,0,0,1,-0.270053296,50.92785496,0,37.61828515
2004,Colorado,2004COCoors,20040602,46.53109719,2004,1,0,0,1,-4.752802791,50.92785496,0,39.040459
2004,Pennsylvania,2004PASpecter,20043802,52.61782247,2004,1,0,1,4,1.883884888,50.92785496,1,75.52920012
2004,Georgia,2004GAIsakson,20041002,58.23845877,2004,1,0,1,3,-6.250598147,50.92785496,0,78.96348895
2004,California,2004CAJones,20040502,37.79814565,2004,1,0,1,3,5.939060729,50.92785496,-1,36.51031779
2004,South Carolina,2004SCDeMint,20044002,53.66614889,2004,1,0,1,3,-8.408990723,50.92785496,0,54.97962472
2004,Arkansas,2004ARLincoln,20040402,55.89777832,2004,0,1,1,4,-3.069298552,50.92785496,1,95.59183584
2004,Pennsylvania,2004PAHoeffel,20043802,41.98744222,2004,0,1,1,3,1.883884888,50.92785496,-1,24.47079988
2004,Indiana,2004INScott,20041402,37.22513449,2004,1,0,0,1,-8.272307582,50.92785496,-1,41.80119817
2004,North Carolina,2004NCBurr,20043302,51.59584365,2004,1,0,1,3,-6.729713862,50.92785496,0,44.20689073
2004,Ohio,2004OHVoinovich,20043502,63.85045804,2004,1,0,1,4,-2.084908102,50.92785496,1,81.64329719
2004,Illinois,2004ILKeyes,20041302,27.04822698,2004,1,0,0,1,5.919465017,50.92785496,0,16.21416847
2004,Colorado,2004COSalazar,20040602,51.30060724,2004,0,1,1,3,-4.752802791,50.92785496,0,60.959541
2004,Missouri,2004MOFarmer,20042502,42.79707893,2004,0,1,0,1,-1.977755578,50.92785496,-1,34.66714733
2004,New York,2004NYSchumer,20043202,71.16086754,2004,0,1,1,4,12.82182101,50.92785496,1,94.43145901
2004,Louisiana,2004LAVitter,20041802,51.02734982,2004,1,0,1,3,-4.201094359,50.92785496,0,61.29083341
2004,Wisconsin,2004WIFeingold,20044902,55.35048308,2004,0,1,1,4,-0.149679407,50.92785496,1,74.40467853
2004,Iowa,2004IASmall,20041502,27.87704127,2004,0,1,1,2,-0.099577479,50.92785496,-1,1.835348045
2004,Wisconsin,2004WIMichels,20044902,44.11174126,2004,1,0,0,1,-0.149679407,50.92785496,-1,25.59532147
2004,Oklahoma,2004OKCarson,20043602,41.24488715,2004,0,1,1,3,-11.34453806,50.92785496,0,53.74714012
2004,Kentucky,2004KYBunning,20041702,50.65682264,2004,1,0,1,4,-7.994576426,50.92785496,1,59.34660651
2004,Georgia,2004GAMajette,20041002,39.60317165,2004,0,1,1,3,-6.250598147,50.92785496,0,21.03651105
2004,Oregon,2004ORKing,20043702,31.74603353,2004,1,0,1,2,-0.029590606,50.92785496,-1,0.643999802
2004,Iowa,2004IAGrassley,20041502,70.18356873,2004,1,0,1,4,-0.099577479,50.92785496,1,98.16465195
2004,Connecticut,2004CTOrchulli,20040702,32.12891461,2004,1,0,0,1,8.993146546,50.92785496,-1,1.896577059
2004,Illinois,2004ILObama,20041302,69.9687252,2004,0,1,1,2,5.919465017,50.92785496,0,83.78583153
2004,North Carolina,2004NCBowles,20043302,47.0186764,2004,0,1,0,1,-6.729713862,50.92785496,0,55.79310927
2004,South Carolina,2004SCTenenbaum,20044002,44.10059722,2004,0,1,0,1,-8.408990723,50.92785496,0,45.02037528
2004,Maryland,2004MDMikulski,20042002,64.76850941,2004,0,1,1,4,8.205349173,50.92785496,1,87.45642945
2004,California,2004CABoxer,20040502,57.70810388,2004,0,1,1,4,5.939060729,50.92785496,1,63.48968221
2004,Alaska,2004AKMurkowski,20040202,48.57791544,2004,1,0,1,4,-18.19864697,50.92785496,0,45.239379
2004,Connecticut,2004CTDodd,20040702,66.35289873,2004,0,1,1,4,8.993146546,50.92785496,1,98.10342294
2004,South Dakota,2004SDDaschle,20044102,49.42380646,2004,0,1,1,4,-11.88357394,50.92785496,1,53.25900622
2004,Utah,2004UTBennett,20044402,68.73117581,2004,1,0,1,4,-21.99403241,50.92785496,1,92.31596236
2004,New Hampshire,2004NHHaddock,20042902,33.71689551,2004,0,1,0,1,-0.934272052,50.92785496,-1,13.16410171
2004,Oklahoma,2004OKCoburn,20043602,52.7653254,2004,1,0,1,3,-11.34453806,50.92785496,0,46.25285988
2004,South Dakota,2004SDThune,20044102,50.57619354,2004,1,0,1,3,-11.88357394,50.92785496,-1,46.74099378
2004,Indiana,2004INBayh,20041402,61.64877917,2004,0,1,1,4,-8.272307582,50.92785496,1,58.19880183
2004,Ohio,2004OHFingerhut,20043502,36.14408694,2004,0,1,1,2,-2.084908102,50.92785496,-1,18.35670281
2004,Washington,2004WAMurray,20044702,54.98048535,2004,0,1,1,4,2.676241406,50.92785496,1,62.3169661
2004,Maryland,2004MDPipkin,20042002,33.70612647,2004,1,0,1,2,8.205349173,50.92785496,-1,12.54357055
2004,Nevada,2004NVReid,20042802,61.08190917,2004,0,1,1,4,-2.118338206,50.92785496,1,94.45154782
2004,Nevada,2004NVZiser,20042802,35.1377909,2004,1,0,0,1,-2.118338206,50.92785496,-1,5.548452176
2004,Kentucky,2004KYMongiardo,20041702,49.34317736,2004,0,1,1,2,-7.994576426,50.92785496,-1,40.65339349
2004,Kansas,2004KSJones,20041602,27.48724117,2004,0,1,0,1,-11.18013238,50.92785496,-1,2.157986614
2004,Utah,2004UTVan Dam,20044402,28.40272187,2004,0,1,1,3,-21.99403241,50.92785496,-1,7.684037644
2004,Alaska,2004AKKnowles,20040202,45.54562704,2004,0,1,1,4,-18.19864697,50.92785496,0,54.760621
2004,Missouri,2004MOBond,20042502,56.09251693,2004,1,0,1,4,-1.977755578,50.92785496,1,65.33285267
2004,Washington,2004WANethercutt,20044702,42.73618834,2004,1,0,1,3,2.676241406,50.92785496,-1,37.6830339
2004,New Hampshire,2004NHGregg,20042902,66.17809541,2004,1,0,1,4,-0.934272052,50.92785496,1,86.83589829
2004,North Dakota,2004NDDorgan,20043402,68.27992636,2004,0,1,1,4,-14.99655389,50.92785496,1,86.96214936
2004,Oregon,2004ORWyden,20043702,63.39209795,2004,0,1,1,4,-0.029590606,50.92785496,1,99.3560002
2004,Arkansas,2004ARHolt,20040402,44.06950889,2004,1,0,1,2,-3.069298552,50.92785496,-1,4.408164165
2004,Kansas,2004KSBrownback,20041602,69.16277982,2004,1,0,1,4,-11.18013238,50.92785496,1,97.84201339
2004,New York,2004NYMills,20043202,24.24435783,2004,1,0,1,2,12.82182101,50.92785496,-1,5.568540989
2004,North Dakota,2004NDLiffrig,20043402,31.72007364,2004,1,0,0,1,-14.99655389,50.92785496,-1,13.03785064
2006,Montana,2006MTTester,20062600,49.16175693,2006,0,1,1,2,-9.261519218,57.90514342,-1,49.76563568
2006,Washington,2006WAMcGavick,20064700,39.93340801,2006,1,0,0,1,4.888574964,57.90514342,-1,35.10384413
2006,Arizona,2006AZPederson,20060300,43.49939939,2006,0,1,0,1,-4.029753177,57.90514342,-1,21.10977505
2006,Arizona,2006AZKyl,20060300,53.34081748,2006,1,0,1,4,-4.029753177,57.90514342,1,78.89022495
2006,Connecticut,2006CTLamont,20060700,39.72963923,2006,0,1,0,1,6.514152311,57.90514342,0,50
2006,Minnesota,2006MNKennedy,20062300,37.93642737,2006,1,0,1,3,3.005342176,57.90514342,0,46.51527834
2006,Florida,2006FLNelson,20060900,60.30098045,2006,0,1,1,4,-1.283031953,57.90514342,1,69.03439238
2006,Florida,2006FLHarris,20060900,38.09563049,2006,1,0,1,3,-1.283031953,57.90514342,-1,30.96560762
2006,Maryland,2006MDSteele,20062000,44.19542776,2006,1,0,1,3,7.808591786,57.90514342,0,49.11496525
2006,California,2006CAFeinstein,20060500,59.4310515,2006,0,1,1,4,6.284483632,57.90514342,1,97.20298196
2006,Nevada,2006NVCarter,20062800,40.98995489,2006,0,1,0,1,-0.074301736,57.90514342,-1,35.23862176
2006,Pennsylvania,2006PASantorum,20063800,41.28302495,2006,1,0,1,4,2.500729054,57.90514342,1,54.41744378
2006,Missouri,2006MOMcCaskill,20062500,49.57835692,2006,0,1,1,2,-2.37930614,57.90514342,-1,52.96258223
2006,Virginia,2006VAAllen,20064600,49.20076188,2006,1,0,0,1,-2.892307504,57.90514342,1,58.13935745
2006,Maryland,2006MDCardin,20062000,54.20559541,2006,0,1,1,3,7.808591786,57.90514342,0,50.88503475
2006,Washington,2006WACantwell,20064700,56.85269809,2006,0,1,1,4,4.888574964,57.90514342,1,64.89615587
2006,Virginia,2006VAWebb,20064600,49.59431668,2004,0,1,0,1,-2.892307504,57.90514342,-1,41.86064255
2006,New Jersey,2006NJKean,20063000,44.34417596,2006,1,0,1,2,4.610717909,57.90514342,0,37.22741079
2006,Delaware,2006DETing,20060800,27.44363417,2006,1,0,0,1,5.076934838,57.90514342,-1,10.87759947
2006,Ohio,2006OHDeWine,20063500,43.81521762,2006,1,0,1,4,0.187359934,57.90514342,1,53.73720991
2006,New Jersey,2006NJMenendez,20063000,53.36913963,2006,0,1,1,3,4.610717909,57.90514342,0,62.77258921
2006,Montana,2006MTBurns,20062600,48.28550694,2006,1,0,1,4,-9.261519218,57.90514342,1,50.23436432
2006,Rhode Island,2006RIWhitehouse,20063900,53.47242581,2006,0,1,1,3,11.81944535,57.90514342,-1,72.04702453
2006,Nebraska,2006NENelson,20062700,63.88279229,2006,0,1,1,4,-15.60683524,57.90514342,1,74.03500376
2006,Ohio,2006OHBrown,20063500,56.16413169,2006,0,1,1,3,0.187359934,57.90514342,-1,46.26279009
2006,Delaware,2006DECarper,20060800,67.12619884,2006,0,1,1,4,5.076934838,57.90514342,1,89.12240053
2006,Rhode Island,2006RIChafee,20063900,46.43936583,2006,1,0,1,4,11.81944535,57.90514342,1,27.95297547
2006,New York,2006NYClinton,20063200,67.00205989,2006,0,1,1,4,10.53140342,57.90514342,1,86.45799501
2006,California,2006CAMountjoy,20060500,35.01528307,2006,1,0,1,2,6.284483632,57.90514342,-1,2.797018044
2006,New Mexico,2006NMBingaman,20063100,70.6051383,2006,0,1,1,4,0.842990528,57.90514342,1,75.20518038
2006,Vermont,2006VTTarrant,20064500,32.36198598,2006,1,0,0,1,11.54526852,57.90514342,0,2.185085488
2006,Michigan,2006MIStabenow,20062200,56.90997851,2006,0,1,1,4,2.968999364,57.90514342,1,58.4629853
2006,Tennessee,2006TNCorker,20064200,50.71241401,2006,1,0,1,3,-5.940702708,57.90514342,0,48.43168571
2006,Maine,2006MESnowe,20061900,74.00957019,2006,1,0,1,4,5.822149153,57.90514342,1,95.43790736
2006,New York,2006NYSpencer,20063200,31.00607053,2006,1,0,0,1,10.53140342,57.90514342,-1,13.54200499
2006,Missouri,2006MOTalent,20062500,47.3084518,2006,1,0,1,4,-2.37930614,57.90514342,1,47.03741777
2006,Maine,2006MEHay Bright,20061900,20.58601311,2006,0,1,0,1,5.822149153,57.90514342,-1,4.562092635
2006,Vermont,2006VTSanders,20064500,65.40608721,2006,0,1,1,3,11.54526852,57.90514342,0,97.81491451
2006,Nebraska,2006NERicketts,20062700,36.11720771,2006,1,0,0,1,-15.60683524,57.90514342,-1,25.96499624
2006,Michigan,2006MIBouchard,20062200,41.25763,2006,1,0,1,2,2.968999364,57.90514342,-1,41.5370147
2006,Nevada,2006NVEnsign,20062800,55.35813599,2006,1,0,1,4,-0.074301736,57.90514342,1,64.76137824
2006,Pennsylvania,2006PACasey,20063800,58.63657893,2006,0,1,1,3,2.500729054,57.90514342,-1,45.58255622
2006,Texas,2006TXRadnofsky,20064300,36.04457637,2006,0,1,0,1,-10.27202546,57.90514342,-1,23.02515483
